id_cliente;nome_sobrenome;nome;sobrenome;email;sexo;idade;cidade_cliente_nome;profissao_nome;modalidade;altura;peso;tipo_roteiro_nome;cidade_inicio;dias_roteiro;etapas_roteiro;data_inicio_roteiro;data_final_roteiro;valor_orcado;valor_real;Coluna1;tipo_hospedagem;acompanhantes;transporte_inicio;transporte_final;transporte_mochila;tour_santiago;motivacao
416;309. Gustavo Freitas;Gustavo;Freitas;gustavofreitas11@hotmail.com;Male;47;Curitiba;Motorista;grupo;1,62;60,5;A pe;Sarria;11;6;16/08/2018;27/08/2018;1069;1,27;1355,39;Superior;7;não;sim;sim;sim;Espiritual
419;312. Juliana Freitas;Juliana;Freitas;juliana_freitas@gmail.com;Female;35;Teresina;Enfermeiro;guiado;2,07;101,1;A pe;Sarria;11;6;21/03/2024;01/04/2024;1342;1,24;1662,70;Standard;10;sim;sim;sim;sim;Aventura
435;328. Daniel Duarte;Daniel;Duarte;daniel_duarte@gmail.com;Female;28;São Paulo;Motorista;autoguiado;2,03;100,8;A pe;Sarria;11;6;12/02/2018;23/02/2018;1357;1,11;1510,33;Superior;6;sim;sim;sim;sim;Espiritual
436;329. Gustavo Duarte;Gustavo;Duarte;gustavo.duarte@hotmail.com;Female;39;São Gonçalo;Técnico de informática;autoguiado;1,67;77,0;A pe;Sarria;11;6;28/02/2023;11/03/2023;1189;1,33;1586,47;Superior;10;sim;não;sim;sim;Cultural
452;345. Gabriel Moreira;Gabriel;Moreira;gabrielmoreira96@hotmail.com;Male;39;Brasília;Auxiliar administrativo;grupo;1,93;85,8;A pe;Sarria;11;6;16/06/2025;27/06/2025;1146;1,27;1459,46;Superior;1;sim;não;sim;sim;Cultural
473;366. Felipe Barros;Felipe;Barros;felipe_barros@yahoo.com;Male;63;Rio de Janeiro;Advogado;autoguiado;1,68;76,0;A pe;Sarria;11;6;05/05/2026;16/05/2026;1024;0,99;1012,26;Standard;7;sim;sim;sim;sim;Auto-conhecimento
489;382. Pedro Tavares;Pedro;Tavares;pedrotavares63@hotmail.com;Male;22;Belém;Motorista;autoguiado;1,83;76,3;A pe;Sarria;11;6;28/05/2021;08/06/2021;1322;1,05;1384,07;Standard;1;sim;sim;sim;sim;Auto-conhecimento
497;390. André Tavares;André;Tavares;andré_tavares@hotmail.com;Male;54;Maceió;Piloto;autoguiado;1,62;59,7;A pe;Sarria;11;6;15/10/2018;26/10/2018;1542;1,14;1764,20;Superior;10;sim;sim;sim;sim;Aventura
498;391. Mariana Tavares;Mariana;Tavares;marianatavares78@outlook.com;Male;56;Porto Alegre;Farmacêutico;guiado;1,91;87,1;A pe;Sarria;11;6;06/12/2022;17/12/2022;1092;1,18;1285,64;Standard;7;sim;sim;não;sim;Auto-conhecimento
500;393. Camila Tavares;Camila;Tavares;camilatavares72@hotmail.com;Male;27;Rio de Janeiro;Auxiliar administrativo;guiado;2,04;104,9;A pe;Sarria;11;6;13/11/2025;24/11/2025;1199;1,15;1372,96;Standard;2;sim;sim;sim;não;Auto-conhecimento
504;397. Fernanda Tavares;Fernanda;Tavares;fernandatavares22@yahoo.com;Bigender;68;Brasília;Programador;autoguiado;2,09;112,5;A pe;Sarria;11;6;20/08/2025;31/08/2025;1312;0,99;1297,99;Superior;8;não;sim;não;sim;Aventura
516;409. Gustavo Cardoso;Gustavo;Cardoso;gustavocardoso89@hotmail.com;Male;64;Belo Horizonte;Atendente;autoguiado;1,81;86,7;A pe;Sarria;11;6;28/03/2024;08/04/2024;1440;1,04;1492,69;Standard;2;sim;sim;sim;não;Aventura
517;410. André Cardoso;André;Cardoso;andrécardoso70@outlook.com;Male;48;São Paulo;Motorista;autoguiado;1,95;105,9;A pe;Sarria;11;6;06/02/2021;17/02/2021;1461;1,20;1753,74;Superior;1;sim;sim;sim;sim;Aventura
528;421. João Batista;João;Batista;joão_batista@outlook.com;Female;57;Porto Alegre;Vendedor;autoguiado;1,84;85,3;A pe;Sarria;11;6;20/07/2024;31/07/2024;1136;1,24;1406,24;Superior;4;sim;sim;sim;sim;Aventura
547;440. Daniela Batista;Daniela;Batista;batista.daniela@gmail.com;Female;70;Belo Horizonte;Nutricionista;autoguiado;1,84;86,6;A pe;Sarria;11;6;05/10/2018;16/10/2018;1454;1,06;1547,01;Standard;6;sim;sim;sim;sim;Cultural
554;447. Bruno Nogueira;Bruno;Nogueira;nogueira.bruno@gmail.com;Genderqueer;44;São Luís;Vendedor;autoguiado;2,05;98,7;A pe;Sarria;11;6;18/04/2021;29/04/2021;1384;1,09;1507,06;Standard;8;sim;sim;sim;sim;Cultural
561;454. Larissa Nogueira;Larissa;Nogueira;larissanogueira69@hotmail.com;Male;60;Porto Alegre;Jornalista;guiado;1,84;94,7;A pe;Sarria;11;6;11/12/2022;22/12/2022;1545;1,32;2038,88;Standard;3;sim;sim;sim;sim;Aventura
562;455. Amanda Nogueira;Amanda;Nogueira;nogueira.amanda@gmail.com;Female;35;Brasília;Contador;autoguiado;1,85;87,2;A pe;Sarria;11;6;12/06/2017;23/06/2017;1050;0,99;1036,39;Standard;6;sim;sim;não;sim;Cultural
565;458. Renata Nogueira;Renata;Nogueira;nogueira.renata@yahoo.com;Female;31;Porto Alegre;Vendedor;guiado;2,07;119,7;A pe;Sarria;11;6;16/05/2022;27/05/2022;1213;1,26;1522,65;Superior;7;sim;sim;sim;sim;Espiritual
571;464. Rafael Figueiredo;Rafael;Figueiredo;rafael_figueiredo@yahoo.com;Female;26;Brasília;Atendente;autoguiado;1,87;82,4;A pe;Sarria;11;6;18/05/2026;29/05/2026;1397;0,99;1377,09;Superior;8;não;sim;sim;sim;Cultural
573;466. Felipe Figueiredo;Felipe;Figueiredo;felipe_figueiredo@outlook.com;Female;72;São Paulo;Designer;grupo;1,81;80,4;A pe;Sarria;11;6;21/11/2025;02/12/2025;1282;1,19;1519,28;Standard;10;sim;não;sim;sim;Espiritual
575;468. Daniel Figueiredo;Daniel;Figueiredo;daniel.figueiredo@outlook.com;Female;44;Duque de Caxias;Jornalista;autoguiado;2,06;109,0;A pe;Sarria;11;6;01/11/2022;12/11/2022;1416;1,07;1516,40;Standard;3;sim;sim;sim;sim;Auto-conhecimento
593;486. Felipe Cavalheiro;Felipe;Cavalheiro;cavalheiro.felipe@gmail.com;Male;43;Brasília;Economista;guiado;2,07;111,6;A pe;Sarria;11;6;30/03/2021;10/04/2021;1160;1,03;1195,11;Superior;10;sim;sim;sim;não;Cultural
601;494. Larissa Cavalheiro;Larissa;Cavalheiro;larissa_cavalheiro@gmail.com;Female;68;Curitiba;Auxiliar administrativo;guiado;1,68;62,8;A pe;Sarria;11;6;17/11/2019;28/11/2019;1042;1,16;1209,17;Standard;2;sim;sim;sim;sim;Cultural
609;Maria Santos;Maria;Santos;maria.santos@hotmail.com;Agender;55;Belém;Analista de dados;autoguiado;2,05;100,1;A pe;Sarria;11;6;22/02/2021;05/03/2021;1444;1,34;1934,86;Standard;5;sim;não;sim;sim;Cultural
610;Pedro Oliveira;Pedro;Oliveira;oliveira.pedro@outlook.com;Female;35;Fortaleza;Farmacêutico;guiado;1,89;85,4;A pe;Sarria;11;6;01/06/2017;12/06/2017;1328;0,99;1319,65;Superior;7;sim;não;sim;sim;Cultural
613;Juliana Ferreira;Juliana;Ferreira;juliana.ferreira@yahoo.com;Female;62;Manaus;Nutricionista;autoguiado;1,85;79,5;A pe;Sarria;11;6;20/02/2020;02/03/2020;1388;1,05;1455,92;Standard;4;sim;sim;sim;sim;Aventura
616;Rafael Costa;Rafael;Costa;rafaelcosta35@yahoo.com;Male;29;Brasília;Médico;grupo;1,63;66,3;A pe;Sarria;11;6;11/07/2018;22/07/2018;1541;0,99;1532,41;Standard;4;sim;sim;sim;sim;Cultural
621;Larissa Rocha;Larissa;Rocha;larissa_rocha@gmail.com;Female;55;Fortaleza;Farmacêutico;autoguiado;1,97;87,1;A pe;Sarria;11;6;28/12/2017;08/01/2018;1227;1,00;1223,04;Superior;10;sim;sim;sim;sim;Espiritual
632;Leandro Araújo;Leandro;Araújo;araújo.leandro@gmail.com;Male;65;Guarulhos;Programador;autoguiado;2,01;99,1;A pe;Sarria;11;6;19/07/2026;30/07/2026;1599;1,25;2006,65;Superior;3;sim;sim;sim;sim;Cultural
647;Juliano Tavares;Juliano;Tavares;juliano_tavares@yahoo.com;Male;24;Campinas;Engenheiro;autoguiado;1,79;85,5;A pe;Sarria;11;6;26/05/2026;06/06/2026;1330;1,06;1403,96;Superior;3;não;sim;sim;sim;Espiritual
650;Victor Guedes;Victor;Guedes;victor.guedes@outlook.com;Female;25;Curitiba;Dentista;guiado;1,94;95,6;A pe;Sarria;11;6;12/06/2017;23/06/2017;1036;0,99;1028,58;Standard;2;sim;sim;sim;sim;Cultural
652;Henrique Paiva;Henrique;Paiva;henrique_paiva@gmail.com;Female;61;Campinas;Professor;grupo;2,06;113,8;A pe;Sarria;11;6;04/09/2025;15/09/2025;1006;1,32;1330,38;Superior;9;sim;sim;sim;sim;Cultural
658;Ricardo Guimarães;Ricardo;Guimarães;ricardo_guimarães@outlook.com;Female;58;Maceió;Programador;autoguiado;1,82;86,9;A pe;Sarria;11;6;25/07/2021;05/08/2021;1220;0,99;1208,26;Standard;2;sim;sim;sim;sim;Auto-conhecimento
670;Samuel Viana;Samuel;Viana;samuelviana56@hotmail.com;Male;72;Belo Horizonte;Atendente;autoguiado;2,09;102,7;A pe;Sarria;11;6;14/03/2026;25/03/2026;1401;1,17;1645,24;Standard;4;sim;sim;sim;sim;Espiritual
675;Raquel Coutinho;Raquel;Coutinho;coutinho.raquel@gmail.com;Female;69;São Paulo;Enfermeiro;autoguiado;1,85;83,5;A pe;Sarria;11;6;04/01/2026;15/01/2026;1532;1,22;1864,63;Standard;3;sim;sim;sim;sim;Aventura
683;Danilo Gusmão;Danilo;Gusmão;danilogusmão77@gmail.com;Male;45;Guarulhos;Professor;guiado;1,87;84,5;A pe;Sarria;11;6;26/10/2025;06/11/2025;1165;1,12;1305,54;Superior;7;sim;sim;sim;sim;Auto-conhecimento
686;Sérgio Cavalcante;Sérgio;Cavalcante;sérgio_cavalcante@hotmail.com;Female;53;Salvador;Professor;autoguiado;1,84;93,4;A pe;Sarria;11;6;12/07/2017;23/07/2017;1454;1,29;1872,60;Standard;6;sim;sim;sim;não;Espiritual
687;Alberto Torres;Alberto;Torres;alberto_torres@hotmail.com;Male;24;São Paulo;Astrônomo;guiado;2,00;96,0;A pe;Sarria;11;6;09/11/2020;20/11/2020;1174;1,10;1295,85;Standard;1;sim;sim;sim;sim;Aventura
701;Paula Couto;Paula;Couto;paula.couto@hotmail.com;Male;67;Maceió;Designer;autoguiado;1,83;78,8;A pe;Sarria;11;6;30/03/2024;10/04/2024;1185;1,34;1590,40;Standard;1;sim;sim;sim;sim;Cultural
708;Diego Andrade;Diego;Andrade;andrade.diego@outlook.com;Male;39;Fortaleza;Vendedor;grupo;1,96;95,3;A pe;Sarria;11;6;23/07/2023;03/08/2023;1524;0,98;1498,90;Standard;2;não;sim;sim;sim;Auto-conhecimento
710;Rafael Andrade;Rafael;Andrade;rafael_andrade@hotmail.com;Bigender;68;Maceió;Atendente;guiado;1,81;75,8;A pe;Sarria;11;6;17/03/2020;28/03/2020;1130;0,98;1110,29;Standard;5;sim;sim;sim;sim;Cultural
722;Amanda Andrade;Amanda;Andrade;amandaandrade12@outlook.com;Female;50;Belo Horizonte;Vendedor;autoguiado;1,84;80,7;A pe;Sarria;11;6;07/06/2017;18/06/2017;1128;1,28;1442,25;Standard;4;sim;sim;sim;sim;Auto-conhecimento
725;Renata Andrade;Renata;Andrade;renataandrade61@gmail.com;Female;57;Guarulhos;Arquiteto;autoguiado;1,73;67,7;A pe;Sarria;11;6;04/04/2022;15/04/2022;1024;1,21;1239,76;Superior;3;sim;sim;sim;sim;Cultural
732;Gabriel Fernandes;Gabriel;Fernandes;gabriel.fernandes@yahoo.com;Female;67;Belo Horizonte;Vendedor;autoguiado;1,66;74,3;A pe;Sarria;11;6;11/08/2019;22/08/2019;1124;1,00;1122,16;Superior;1;não;sim;não;sim;Cultural
733;Felipe Fernandes;Felipe;Fernandes;felipe_fernandes@yahoo.com;Non-binary;35;Salvador;Motorista;autoguiado;1,61;61,3;A pe;Sarria;11;6;09/12/2026;20/12/2026;1325;0,99;1313,65;Superior;7;sim;sim;sim;sim;Auto-conhecimento
735;Daniel Fernandes;Daniel;Fernandes;fernandes.daniel@yahoo.com;Female;60;São Paulo;Motorista;guiado;1,74;71,6;A pe;Sarria;11;6;25/03/2026;05/04/2026;1552;1,07;1665,88;Standard;4;sim;sim;sim;sim;Cultural
748;João Barbosa;João;Barbosa;joão_barbosa@yahoo.com;Agender;61;Rio de Janeiro;Atendente;guiado;1,83;85,1;A pe;Sarria;11;6;11/01/2020;22/01/2020;1505;1,18;1779,03;Superior;5;sim;sim;sim;sim;Aventura
751;Rafael Barbosa;Rafael;Barbosa;rafael.barbosa@outlook.com;Male;65;Fortaleza;Vendedor;autoguiado;1,90;97,8;A pe;Sarria;11;6;22/11/2023;03/12/2023;1592;1,09;1731,53;Superior;2;sim;não;sim;sim;Cultural
757;André Barbosa;André;Barbosa;andrébarbosa63@hotmail.com;Male;42;Rio de Janeiro;Arquiteto;autoguiado;1,73;68,6;A pe;Sarria;11;6;29/04/2021;10/05/2021;1124;1,26;1421,60;Standard;6;não;sim;sim;sim;Auto-conhecimento
761;Larissa Barbosa;Larissa;Barbosa;larissabarbosa42@hotmail.com;Male;34;Rio de Janeiro;Contador;grupo;1,70;70,5;A pe;Sarria;11;6;24/04/2017;05/05/2017;1192;1,01;1208,64;Standard;3;sim;sim;sim;sim;Espiritual
771;Rafael Ribeiro;Rafael;Ribeiro;ribeiro.rafael@hotmail.com;Female;47;São Paulo;Professor;autoguiado;1,70;75,1;A pe;Sarria;11;6;03/04/2025;14/04/2025;1574;1,03;1624,76;Standard;3;sim;sim;sim;sim;Auto-conhecimento
776;Gustavo Ribeiro;Gustavo;Ribeiro;gustavoribeiro34@gmail.com;Male;31;Rio de Janeiro;Professor;autoguiado;2,04;101,7;A pe;Sarria;11;6;15/03/2020;26/03/2020;1573;1,01;1592,44;Superior;6;sim;sim;sim;não;Auto-conhecimento
794;Bruno Carvalho;Bruno;Carvalho;bruno_carvalho@outlook.com;Male;47;Campinas;Cientista de dados;autoguiado;1,65;60,1;A pe;Sarria;11;6;01/08/2018;12/08/2018;1197;1,23;1472,79;Standard;1;sim;sim;sim;sim;Cultural
796;Gustavo Carvalho;Gustavo;Carvalho;gustavocarvalho68@outlook.com;Female;32;Porto Alegre;Atendente;grupo;2,02;111,8;A pe;Sarria;11;6;31/12/2024;11/01/2025;1069;1,19;1271,73;Standard;3;sim;sim;sim;sim;Cultural
802;Amanda Carvalho;Amanda;Carvalho;amanda.carvalho@outlook.com;Female;32;Fortaleza;Atendente;guiado;1,80;87,7;A pe;Sarria;11;6;15/08/2022;26/08/2022;1036;1,26;1304,20;Superior;4;sim;sim;sim;sim;Espiritual
806;Patricia Carvalho;Patricia;Carvalho;patricia.carvalho@hotmail.com;Bigender;52;Natal;Psicólogo;autoguiado;2,04;108,9;A pe;Sarria;11;6;21/01/2017;01/02/2017;1558;1,32;2057,17;Superior;10;não;sim;sim;não;Cultural
819;Juliana Teixeira;Juliana;Teixeira;juliana_teixeira@yahoo.com;Female;36;Uberlândia;Advogado;grupo;1,76;83,1;A pe;Sarria;11;6;15/07/2020;26/07/2020;1218;1,31;1595,82;Standard;4;sim;sim;sim;sim;Auto-conhecimento
821;Larissa Teixeira;Larissa;Teixeira;larissateixeira58@gmail.com;Male;51;Belo Horizonte;Economista;guiado;1,86;82,3;A pe;Sarria;11;6;10/01/2019;21/01/2019;1241;1,12;1388,97;Superior;8;sim;sim;sim;sim;Aventura
822;Amanda Teixeira;Amanda;Teixeira;amandateixeira94@hotmail.com;Male;44;São Paulo;Contador;guiado;1,70;80,6;A pe;Sarria;11;6;17/04/2021;28/04/2021;1112;1,11;1235,53;Standard;4;sim;sim;sim;sim;Auto-conhecimento
823;Beatriz Teixeira;Beatriz;Teixeira;teixeira.beatriz@yahoo.com;Male;51;Natal;Auxiliar administrativo;autoguiado;1,91;98,4;A pe;Sarria;11;6;12/02/2023;23/02/2023;1580;1,14;1806,47;Standard;8;sim;sim;sim;sim;Espiritual
842;Amanda Lopes;Amanda;Lopes;amanda_lopes@gmail.com;Male;46;São Luís;Motorista;guiado;1,76;85,5;A pe;Sarria;11;6;10/01/2018;21/01/2018;1508;1,25;1880,02;Standard;3;sim;sim;sim;sim;Cultural
848;João Castro;João;Castro;joãocastro14@hotmail.com;Female;33;São Paulo;Médico;guiado;2,06;114,3;A pe;Sarria;11;6;20/03/2026;31/03/2026;1318;0,99;1300,63;Superior;5;sim;sim;sim;sim;Aventura
850;Lucas Castro;Lucas;Castro;lucas.castro@gmail.com;Female;45;Brasília;Engenheiro;guiado;2,02;95,8;A pe;Sarria;11;6;05/01/2022;16/01/2022;1460;1,09;1589,78;Superior;7;sim;não;sim;sim;Espiritual
854;Bruno Castro;Bruno;Castro;castro.bruno@gmail.com;Male;29;Belém;Vendedor;guiado;1,89;82,0;A pe;Sarria;11;6;01/02/2025;12/02/2025;1525;1,00;1517,42;Standard;3;sim;sim;sim;sim;Espiritual
860;Camila Castro;Camila;Castro;camila_castro@outlook.com;Female;33;Goiânia;Professor;autoguiado;1,97;107,4;A pe;Sarria;11;6;05/09/2021;16/09/2021;1147;1,28;1468,40;Standard;2;sim;sim;sim;sim;Cultural
880;Camila Rocha;Camila;Rocha;camilarocha91@gmail.com;Female;65;Belém;Psicólogo;autoguiado;1,88;83,5;A pe;Sarria;11;6;09/08/2023;20/08/2023;1170;1,00;1164,23;Standard;3;sim;sim;sim;sim;Auto-conhecimento
886;Patricia Rocha;Patricia;Rocha;patriciarocha93@outlook.com;Male;72;São Bernardo;Motorista;autoguiado;1,66;71,0;A pe;Sarria;11;6;23/03/2025;03/04/2025;1477;0,98;1454,65;Superior;7;sim;sim;sim;sim;Auto-conhecimento
896;Gustavo Mendes;Gustavo;Mendes;gustavomendes69@outlook.com;Female;48;Fortaleza;Auxiliar administrativo;autoguiado;2,03;93,1;A pe;Sarria;11;6;09/01/2018;20/01/2018;1399;1,33;1855,26;Standard;5;sim;não;sim;sim;Aventura
899;Juliana Mendes;Juliana;Mendes;julianamendes66@outlook.com;Female;68;Salvador;Nutricionista;autoguiado;1,83;90,7;A pe;Sarria;11;6;02/06/2017;13/06/2017;1064;1,00;1062,49;Standard;7;sim;sim;sim;sim;Auto-conhecimento
905;Renata Mendes;Renata;Mendes;renata_mendes@hotmail.com;Female;58;Recife;Vendedor;grupo;1,61;67,1;A pe;Sarria;11;6;15/06/2021;26/06/2021;1078;1,00;1076,17;Standard;9;sim;sim;sim;sim;Aventura
910;Lucas Freitas;Lucas;Freitas;lucas.freitas@outlook.com;Female;58;Maceió;Atendente;guiado;1,74;83,9;A pe;Sarria;11;6;13/10/2019;24/10/2019;1443;1,00;1441,88;Superior;1;sim;sim;sim;sim;Auto-conhecimento
915;Daniel Freitas;Daniel;Freitas;danielfreitas70@yahoo.com;Female;25;Belo Horizonte;Atendente;autoguiado;1,80;73,9;A pe;Sarria;11;6;28/11/2023;09/12/2023;1152;0,98;1130,82;Standard;8;sim;sim;sim;sim;Cultural
916;Gustavo Freitas;Gustavo;Freitas;gustavo.freitas@hotmail.com;Male;52;Rio de Janeiro;Designer;autoguiado;1,93;87,6;A pe;Sarria;11;6;26/03/2023;06/04/2023;1140;0,99;1130,94;Standard;5;não;sim;sim;sim;Aventura
918;Mariana Freitas;Mariana;Freitas;mariana.freitas@yahoo.com;Female;22;Fortaleza;Pesquisador;autoguiado;2,02;108,2;A pe;Sarria;11;6;18/01/2024;29/01/2024;1160;1,24;1437,03;Superior;4;sim;sim;sim;sim;Aventura
920;Camila Freitas;Camila;Freitas;freitas.camila@outlook.com;Male;37;São Paulo;Professor;autoguiado;1,76;83,4;A pe;Sarria;11;6;03/10/2025;14/10/2025;1102;1,00;1101,41;Standard;8;sim;sim;sim;não;Aventura
925;Renata Freitas;Renata;Freitas;renata_freitas@yahoo.com;Female;59;Brasília;Vendedor;grupo;1,91;96,3;A pe;Sarria;11;6;25/12/2024;05/01/2025;1522;0,98;1495,17;Standard;4;sim;sim;sim;sim;Aventura
933;Felipe Duarte;Felipe;Duarte;duarte.felipe@hotmail.com;Male;24;Belo Horizonte;Vendedor;guiado;1,86;76,9;A pe;Sarria;11;6;16/01/2026;27/01/2026;1309;0,98;1288,18;Standard;3;sim;não;sim;sim;Auto-conhecimento
957;André Moreira;André;Moreira;andré_moreira@hotmail.com;Female;55;Goiânia;Vendedor;autoguiado;2,10;107,9;A pe;Sarria;11;6;06/05/2024;17/05/2024;1099;0,98;1080,96;Standard;3;sim;sim;não;sim;Espiritual
974;Bruno Barros;Bruno;Barros;brunobarros56@outlook.com;Male;67;Salvador;Pesquisador;autoguiado;1,62;69,4;A pe;Sarria;11;6;24/09/2018;05/10/2018;1314;1,30;1705,44;Standard;1;sim;sim;sim;sim;Aventura
999;Juliana Tavares;Juliana;Tavares;tavares.juliana@hotmail.com;Male;23;Belo Horizonte;Arquiteto;guiado;1,79;76,0;A pe;Sarria;11;6;26/06/2020;07/07/2020;1384;0,99;1370,84;Standard;6;sim;sim;sim;sim;Espiritual
34;Maria da Glória de Oliveira Gonçalves Ribeiro;Maria;Ribeiro;mariaribeiro71@hotmail.com;Male;48;Rio de Janeiro;Motorista;guiado;1,71;71,9;A pe;SJPP;37;32;22/05/2017;28/06/2017;4639;0,99;4605,81;Standard;10;sim;sim;sim;sim;Auto-conhecimento
51;Lia Gomes Frota de Oliveira;Lia;Oliveira;lia_oliveira@hotmail.com;Female;46;Guarulhos;Médico;guiado;2,07;103,0;A pe;SJPP;37;32;07/12/2023;13/01/2024;3835;0,98;3766,43;Standard;4;sim;sim;sim;sim;Auto-conhecimento
53;Lawrence Cardoso Camargo;Lawrence;Camargo;camargo.lawrence@hotmail.com;Female;70;Brasília;Motorista;autoguiado;2,09;103,2;A pe;SJPP;37;32;23/02/2026;01/04/2026;4421;0,98;4340,21;Superior;5;sim;sim;não;sim;Cultural
54;Mário Rocha Neto;Mário;Neto;mário.neto@hotmail.com;Male;59;Belo Horizonte;Nutricionista;guiado;1,79;83,8;A pe;SJPP;37;32;09/08/2020;15/09/2020;4343;0,99;4313,51;Standard;5;sim;sim;sim;não;Aventura
67;Wanderley Aparecido Justi;Wanderley;Justi;justi.wanderley@gmail.com;Female;51;Salvador;Professor;guiado;1,97;90,9;A pe;SJPP;37;32;05/01/2023;11/02/2023;4964;1,16;5775,37;Standard;7;sim;sim;sim;sim;Cultural
73;João Valle Teixeira Busnardo;João;Busnardo;busnardo.joão@gmail.com;Genderqueer;68;Salvador;Enfermeiro;autoguiado;1,86;93,9;A pe;SJPP;37;32;07/06/2019;14/07/2019;3901;0,99;3869,79;Superior;7;sim;sim;sim;sim;Aventura
327;220. Daniela Teixeira;Daniela;Teixeira;danielateixeira24@outlook.com;Agender;62;Guarulhos;Atendente;autoguiado;1,96;100,9;A pe;SJPP;37;32;24/07/2024;30/08/2024;4083;0,98;4002,25;Standard;1;sim;sim;sim;não;Auto-conhecimento
364;257. Fernanda Castro;Fernanda;Castro;castro.fernanda@hotmail.com;Male;62;Teresina;Farmacêutico;autoguiado;1,95;106,0;A pe;SJPP;37;32;22/07/2025;28/08/2025;4986;1,14;5706,22;Standard;7;sim;sim;sim;sim;Auto-conhecimento
385;278. Renata Rocha;Renata;Rocha;renata.rocha@hotmail.com;Female;72;Maceió;Médico;guiado;2,04;92,6;A pe;SJPP;37;32;31/05/2018;07/07/2018;4782;0,99;4717,27;Standard;4;não;sim;sim;sim;Auto-conhecimento
389;282. Pedro Mendes;Pedro;Mendes;pedromendes13@hotmail.com;Female;30;Osasco;Vendedor;autoguiado;1,66;68,7;A pe;SJPP;37;32;22/02/2020;30/03/2020;4632;1,11;5156,82;Standard;1;não;não;sim;não;Cultural
394;287. Bruno Mendes;Bruno;Mendes;bruno.mendes@gmail.com;Male;41;São Paulo;Nutricionista;guiado;1,81;88,4;A pe;SJPP;37;32;02/07/2023;08/08/2023;4148;1,14;4723,42;Superior;5;não;sim;sim;sim;Cultural
395;288. Daniel Mendes;Daniel;Mendes;danielmendes57@outlook.com;Female;68;Maceió;Auxiliar administrativo;autoguiado;1,90;84,0;A pe;SJPP;37;32;11/09/2019;18/10/2019;4810;1,34;6432,61;Standard;2;sim;sim;sim;sim;Cultural
402;295. Amanda Mendes;Amanda;Mendes;amanda.mendes@hotmail.com;Male;30;Osasco;Motorista;autoguiado;1,62;67,7;A pe;SJPP;37;32;04/05/2017;10/06/2017;3860;0,99;3834,11;Superior;4;sim;sim;sim;sim;Espiritual
460;353. Camila Moreira;Camila;Moreira;camila_moreira@hotmail.com;Male;35;Brasília;Advogado;guiado;1,97;103,4;A pe;SJPP;37;32;31/07/2020;06/09/2020;4276;1,02;4342,95;Standard;7;sim;sim;sim;sim;Cultural
467;360. Daniela Moreira;Daniela;Moreira;danielamoreira36@outlook.com;Male;50;Rio de Janeiro;Pesquisador;guiado;1,97;96,5;A pe;SJPP;37;32;11/04/2018;18/05/2018;4475;1,18;5277,47;Superior;3;não;sim;sim;não;Espiritual
503;396. Beatriz Tavares;Beatriz;Tavares;beatriztavares88@yahoo.com;Male;46;Brasília;Médico;autoguiado;1,72;81,3;A pe;SJPP;37;32;21/04/2017;28/05/2017;4649;0,99;4616,24;Standard;7;sim;sim;sim;sim;Espiritual
530;423. Lucas Batista;Lucas;Batista;batista.lucas@gmail.com;Male;25;Rio de Janeiro;Técnico de informática;guiado;1,70;79,5;A pe;SJPP;37;32;24/12/2025;30/01/2026;4647;1,00;4638,13;Standard;1;não;sim;sim;sim;Auto-conhecimento
615;Beatriz Pereira;Beatriz;Pereira;beatrizpereira41@outlook.com;Female;52;Fortaleza;Vendedor;guiado;1,99;89,0;A pe;SJPP;37;32;15/04/2024;22/05/2024;4492;1,32;5921,62;Standard;1;sim;não;sim;sim;Aventura
628;Marcelo Nunes;Marcelo;Nunes;marcelonunes74@yahoo.com;Female;57;São Paulo;Auxiliar administrativo;guiado;1,92;98,4;A pe;SJPP;37;32;03/01/2023;09/02/2023;4884;1,00;4907,46;Standard;2;sim;sim;sim;sim;Auto-conhecimento
637;Priscila Lopes;Priscila;Lopes;priscila_lopes@hotmail.com;Male;22;São Paulo;Psicólogo;autoguiado;1,66;67,1;A pe;SJPP;37;32;21/09/2023;28/10/2023;4746;1,35;6403,03;Superior;1;sim;não;não;sim;Aventura
661;Simone Brito;Simone;Brito;simonebrito91@outlook.com;Male;30;São Paulo;Programador;autoguiado;1,66;70,0;A pe;SJPP;37;32;23/12/2022;29/01/2023;3870;1,07;4157,85;Standard;5;sim;sim;sim;sim;Auto-conhecimento
663;Adriana Campos;Adriana;Campos;adrianacampos92@yahoo.com;Male;72;Fortaleza;Professor;autoguiado;1,96;89,5;A pe;SJPP;37;32;17/07/2025;23/08/2025;4827;1,00;4810,54;Standard;7;sim;não;sim;sim;Aventura
672;Wesley Cordeiro;Wesley;Cordeiro;cordeiro.wesley@outlook.com;Male;40;Rio de Janeiro;Motorista;guiado;2,01;96,2;A pe;SJPP;37;32;17/01/2022;23/02/2022;3950;1,24;4907,02;Standard;8;sim;sim;não;sim;Espiritual
684;Maurício Valente;Maurício;Valente;mauríciovalente88@hotmail.com;Female;57;São Gonçalo;Auxiliar administrativo;guiado;1,74;77,2;A pe;SJPP;37;32;06/01/2026;12/02/2026;3912;1,01;3938,23;Standard;5;sim;sim;sim;sim;Aventura
